VALUE,BPS_CODE,ZONE,BPS_MODEL,BPS_NAME,GROUPVEG,FRI_REPLAC,FRI_MIXED,FRI_SURFAC,FRI_ALLFIR,PRC_REPLAC,PRC_MIXED,PRC_SURFAC,FRG_NEW,R,G,B,RED,GREEN,BLUE
1160,10700,28,10700_10_19_28,Rocky Mountain Alpine Dwarf-Shrubland,Shrubland,228,-9999,-9999,228,100,-9999,-9999,V-A,19,118,92,0.07451,0.462745,0.360784
1161,10801,28,10801_21_22_28,Inter-Mountain Basins Big Sagebrush Shrubland-Basin Big Sagebrush,Shrubland,72,-9999,-9999,72,100,-9999,-9999,IV-A,255,190,232,1,0.745098,0.909804
1162,10810,28,10810_15_16_23_24_28,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,616,-9999,-9999,616,100,-9999,-9999,V-B,245,202,122,0.960784,0.792157,0.478431
1163,10860,28,10860_28,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland,73,210,-9999,54,74,26,-9999,III-A,137,68,101,0.537255,0.266667,0.396078
1164,11020,28,11020_28,Colorado Plateau Pinyon-Juniper Shrubland,Conifer,431,192,2125,125,29,65,6,III-B,255,0,0,1,0,0
1165,11070,28,11070_25_28,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,Shrubland,50,171,-9999,39,77,23,-9999,III-A,115,255,223,0.45098,1,0.87451
1166,11150,28,11150_28,Inter-Mountain Basins Juniper Savanna,Conifer,337,434,276,112,33,26,41,III-B,137,112,68,0.537255,0.439216,0.266667
1167,11170,28,11170_13_15_28,Southern Rocky Mountain Ponderosa Pine Savanna,Conifer,368,-9999,11,11,3,-9999,97,I-B,255,85,0,1,0.333333,0
1168,11190,28,11190_28,Southern Rocky Mountain Juniper Woodland and Savanna,Conifer,501,212,32,26,6,12,82,I-C,135,86,20,0.529412,0.337255,0.078431
1169,11250,28,11250_6_12_13_15_16_17_18_23_24_25_28,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland,117,-9999,-9999,117,100,-9999,-9999,IV-B,255,115,223,1,0.45098,0.87451
1170,11260,28,11260_6_12_17_18_28,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland,49,-9999,-9999,49,100,-9999,-9999,IV-A,230,0,169,0.901961,0,0.662745
1171,11270,28,11270_28,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrubland,120,-9999,-9999,120,100,-9999,-9999,IV-B,194,158,215,0.760784,0.619608,0.843137
1172,11350,28,11350_15_28,Inter-Mountain Basins Semi-Desert Grassland,Grassland,77,37,-9999,25,33,67,-9999,I-C,185,174,211,0.72549,0.682353,0.827451
1173,11430,28,11430_9_19_21_28,Rocky Mountain Alpine Fell-Field,Grassland,525,-9999,-9999,525,100,-9999,-9999,V-B,130,130,130,0.509804,0.509804,0.509804
1174,11440,28,11440_12_16_19_28,Rocky Mountain Alpine Turf,Grassland,207,-9999,-9999,207,100,-9999,-9999,V-A,93,43,29,0.364706,0.168627,0.113725
1175,11450,28,11450_22_24_28,Rocky Mountain Subalpine-Montane Mesic Meadow,Grassland,40,161,-9999,32,80,20,-9999,II-C,0,197,255,0,0.772549,1
1176,11460,28,11460_15_16_23_24_25_28,Southern Rocky Mountain Montane-Subalpine Grassland,Grassland,20,-9999,21,10,52,-9999,48,I-B,167,205,178,0.654902,0.803922,0.698039
1177,11530,28,11530_28,Inter-Mountain Basins Greasewood Flat,Shrubland,204,-9999,-9999,204,100,-9999,-9999,V-A,225,225,225,0.882353,0.882353,0.882353
1178,11590,28,11590_28,Rocky Mountain Montane Riparian Systems,Riparian,270,-9999,79,61,23,-9999,77,III-A,123,124,93,0.482353,0.486275,0.364706
1179,11600,28,11600_15_28,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian,273,-9999,80,62,23,-9999,77,III-A,49,165,167,0.192157,0.647059,0.654902
1180,10040,15,10040,North American Warm Desert Sparsely Vegetated Systems,Sparse,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,255,242,189,1,0.94902,0.741176
1181,10110,15,10110_15,Rocky Mountain Aspen Forest and Woodland,Hardwood,146,1774,841,116,79,7,14,IV-B,255,255,115,1,1,0.45098
1182,10160,15,10160_15_28,Colorado Plateau Pinyon-Juniper Woodland,Conifer,430,194,2245,126,29,65,6,III-B,205,170,102,0.803922,0.666667,0.4
1183,10190,15,10190_15,Great Basin Pinyon-Juniper Woodland,Conifer,475,335,765,156,33,47,20,III-B,115,76,0,0.45098,0.298039,0
1184,10230,15,10230_14_15_24_25,Madrean Encinal,Conifer,125,191,33,23,18,13,69,I-C,0,167,132,0,0.654902,0.517647
1185,10240,15,10240_14_15_24,Madrean Lower Montane Pine-Oak Forest and Woodland,Conifer,125,191,33,23,19,12,69,I-C,167,189,30,0.654902,0.741176,0.117647
1186,10250,15,10250_14_15_24_25_26,Madrean Pinyon-Juniper Woodland,Conifer,136,209,104,46,34,22,44,III-A,160,106,31,0.627451,0.415686,0.121569
1187,10260,15,10260_15,Madrean Upper Montane Conifer-Oak Forest and Woodland,Conifer,305,62,13,10,4,16,80,I-B,73,128,57,0.286275,0.501961,0.223529
1188,10510,15,10510_15_16_17_22_23_24_25,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,Conifer,90,77,14,11,12,14,74,I-B,190,210,255,0.745098,0.823529,1
1189,10520,15,10520_15,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,Conifer,186,90,72,33,18,37,45,I-C,115,149,230,0.45098,0.584314,0.901961
1190,10540,15,10540_15_25,Southern Rocky Mountain Ponderosa Pine Woodland,Conifer,396,108,10,9,2,9,89,I-B,168,56,0,0.658824,0.219608,0
1191,10550,15,10550_15_28,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Conifer,199,435,-9999,137,69,31,-9999,IV-B,211,255,190,0.827451,1,0.745098
1192,10560,15,10560_15_28,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Conifer,199,435,-9999,137,69,31,-9999,IV-B,56,168,0,0.219608,0.658824,0
1193,10610,15,10610_15_25,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Hardwood-Conifer,43,20,110,12,28,61,11,I-B,230,230,0,0.901961,0.901961,0
1194,10770,15,10770_15,Chihuahuan Succulent Desert Scrub,Shrubland,347,-9999,-9999,347,100,-9999,-9999,V-A,232,127,105,0.909804,0.498039,0.411765
1196,10810,15,10810_15_16_23_24_28,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,616,-9999,-9999,616,100,-9999,-9999,V-B,245,202,122,0.960784,0.792157,0.478431
1197,10820,15,10820_12_15_16_17_23_24,Mojave Mid-Elevation Mixed Desert Scrub,Shrubland,815,-9999,-9999,815,100,-9999,-9999,V-B,216,6,73,0.847059,0.023529,0.286275
1198,10870,15,10870_4_6_12_13_14_15_17_24_25,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,Shrubland,329,-9999,-9999,329,100,-9999,-9999,V-A,52,154,184,0.203922,0.603922,0.721569
1199,10910,15,10910_15,Sonoran Mid-Elevation Desert Scrub,Shrubland,355,-9999,-9999,355,100,-9999,-9999,V-A,176,6,99,0.690196,0.023529,0.388235
1200,11000,15,11000_15,Chihuahuan Mixed Desert and Thorn Scrub,Shrubland,567,802,-9999,332,59,41,-9999,V-A,245,162,122,0.960784,0.635294,0.478431
1201,11020,15,11020_13_15_16_23_24,Colorado Plateau Pinyon-Juniper Shrubland,Conifer,333,222,127,65,20,29,51,III-A,255,0,0,1,0,0
1202,11040,15,11040_15,Mogollon Chaparral,Shrubland,80,-9999,2171,77,96,-9999,4,IV-A,173,250,211,0.678431,0.980392,0.827451
1203,11070,15,11070_15,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,Shrubland,50,174,-9999,39,78,22,-9999,III-A,115,255,223,0.45098,1,0.87451
1204,11090,15,11090_15_25,Sonoran Paloverde-Mixed Cacti Desert Scrub,Shrubland,1049,-9999,-9999,1049,100,-9999,-9999,V-B,233,214,245,0.913725,0.839216,0.960784
1205,11150,15,11150_15_16_23_24,Inter-Mountain Basins Juniper Savanna,Conifer,333,218,126,64,20,29,51,III-A,137,112,68,0.537255,0.439216,0.266667
1206,11160,15,11160_15_25,Madrean Juniper Savanna,Conifer,136,208,106,46,34,22,44,III-A,207,157,143,0.811765,0.615686,0.560784
1207,11170,15,11170_13_15_28,Southern Rocky Mountain Ponderosa Pine Savanna,Conifer,368,-9999,11,11,3,-9999,97,I-B,255,85,0,1,0.333333,0
1208,11210,15,11210_15,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,Grassland,10,-9999,40,8,80,-9999,20,II-B,255,221,216,1,0.866667,0.847059
1209,11270,15,11270_15,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrubland,118,-9999,-9999,118,100,-9999,-9999,IV-B,194,158,215,0.760784,0.619608,0.843137
1210,11350,15,11350_15_28,Inter-Mountain Basins Semi-Desert Grassland,Grassland,77,37,-9999,25,33,67,-9999,I-C,185,174,211,0.72549,0.682353,0.827451
1211,11460,15,11460_15_16_23_24_25_28,Southern Rocky Mountain Montane-Subalpine Grassland,Grassland,20,-9999,21,10,52,-9999,48,I-B,167,205,178,0.654902,0.803922,0.698039
1212,11550,15,11550_15,North American Warm Desert Riparian Systems,Riparian,777,83,-9999,75,10,90,-9999,III-A,123,160,117,0.482353,0.627451,0.458824
1213,11552,15,11552_13_14_15,North American Warm Desert Riparian Systems-Stringers,Riparian,735,-9999,-9999,735,100,-9999,-9999,V-B,84,160,117,0.329412,0.627451,0.458824
1214,11590,15,11590_15,Rocky Mountain Montane Riparian Systems,Riparian,54,-9999,8,7,12,-9999,88,I-B,123,124,93,0.482353,0.486275,0.364706
1215,11600,15,11600_15_28,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian,273,-9999,80,62,23,-9999,77,III-A,49,165,167,0.192157,0.647059,0.654902
1216,10010,18,10010,Inter-Mountain Basins Sparsely Vegetated Systems,Sparse,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,255,255,190,1,1,0.745098
1217,10060,18,10060,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,Sparse,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,78,78,78,0.305882,0.305882,0.305882
1218,10110,18,10110_6_10_12_17_18_19,Rocky Mountain Aspen Forest and Woodland,Hardwood,68,57,-9999,31,46,54,-9999,I-C,255,255,115,1,1,0.45098
1219,10120,18,10120_17_18_21,Rocky Mountain Bigtooth Maple Ravine Woodland,Hardwood,135,81,-9999,51,37,63,-9999,III-A,255,211,127,1,0.827451,0.498039
1220,10170,18,10170_6_7_8_9_12_18,Columbia Plateau Western Juniper Woodland and Savanna,Conifer,445,272,-9999,169,38,62,-9999,III-B,14,245,98,0.054902,0.960784,0.384314
1221,10190,18,10190_6_7_9_12_16_17_18_19,Great Basin Pinyon-Juniper Woodland,Conifer,865,898,-9999,440,51,49,-9999,V-A,115,76,0,0.45098,0.298039,0
1222,10460,18,10460_18,Northern Rocky Mountain Subalpine Woodland and Parkland,Conifer,227,385,57,41,18,11,71,III-A,255,170,0,1,0.666667,0
1223,10500,18,10500_18,Rocky Mountain Lodgepole Pine Forest,Conifer,151,-9999,643,122,81,-9999,19,IV-B,128,251,26,0.501961,0.984314,0.101961
1224,10510,18,10510_18_21,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,Conifer,90,77,14,11,12,14,74,I-B,190,210,255,0.745098,0.823529,1
1225,10520,18,10520_18,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,Conifer,186,90,72,33,18,37,45,I-C,115,149,230,0.45098,0.584314,0.901961
1226,10550,18,10550_18,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Conifer,175,686,-9999,139,80,20,-9999,IV-B,211,255,190,0.827451,1,0.745098
1227,10560,18,10560_18,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Conifer,176,683,-9999,140,80,20,-9999,IV-B,56,168,0,0.219608,0.658824,0
1228,10570,18,10570_18,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,Conifer,504,-9999,198,142,28,-9999,72,III-B,227,223,162,0.890196,0.87451,0.635294
1229,10610,18,10610_18,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Hardwood-Conifer,76,45,-9999,28,37,63,-9999,I-C,230,230,0,0.901961,0.901961,0
1230,10620,18,10620_6_12_17_18,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland,288,149,238,69,24,47,29,III-A,191,19,230,0.74902,0.07451,0.901961
1231,10790,18,10790_6_9_10_12_16_17_18,Great Basin Xeric Mixed Sagebrush Shrubland,Shrubland,94,831,-9999,84,90,10,-9999,IV-A,57,194,207,0.223529,0.760784,0.811765
1233,10810,18,10810_18_19_21,Inter-Mountain Basins Mixed Salt Desert Scrub,Shrubland,1140,-9999,-9999,1140,100,-9999,-9999,V-B,245,202,122,0.960784,0.792157,0.478431
1234,10860,18,10860_13_16_17_18_21_23,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland,102,28,-9999,22,21,79,-9999,I-C,137,68,101,0.537255,0.266667,0.396078
1235,11060,18,11060_18,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,Shrubland,101,78,-9999,44,44,56,-9999,III-A,137,68,80,0.537255,0.266667,0.313725
1236,11230,18,11230_10_18,Columbia Plateau Steppe and Grassland,Grassland,50,-9999,-9999,50,100,-9999,-9999,IV-A,235,218,234,0.921569,0.854902,0.917647
1237,11240,18,11240_10_12_17_18_19_21,Columbia Plateau Low Sagebrush Steppe,Shrubland,201,-9999,-9999,201,100,-9999,-9999,V-A,132,140,173,0.517647,0.54902,0.678431
1238,11250,18,11250_6_12_13_15_16_17_18_23_24_25_28,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland,117,-9999,-9999,117,100,-9999,-9999,IV-B,255,115,223,1,0.45098,0.87451
1239,11260,18,11260_6_12_17_18_28,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland,49,-9999,-9999,49,100,-9999,-9999,IV-A,230,0,169,0.901961,0,0.662745
1240,11270,18,11270_10_12_13_17_18,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrubland,225,-9999,-9999,225,100,-9999,-9999,V-A,194,158,215,0.760784,0.619608,0.843137
1241,11350,18,11350_7_8_9_10_12_17_18,Inter-Mountain Basins Semi-Desert Grassland,Grassland,81,-9999,-9999,81,100,-9999,-9999,IV-A,185,174,211,0.72549,0.682353,0.827451
1243,11530,18,11530_6_10_12_13_17_18_19_21,Inter-Mountain Basins Greasewood Flat,Shrubland,1024,-9999,-9999,1024,100,-9999,-9999,V-B,225,225,225,0.882353,0.882353,0.882353
1244,11540,18,11540_18,Inter-Mountain Basins Montane Riparian Systems,Riparian,174,-9999,-9999,174,100,-9999,-9999,IV-B,154,156,117,0.603922,0.611765,0.458824
1245,11590,18,11590_18,Rocky Mountain Montane Riparian Systems,Riparian,174,-9999,-9999,174,100,-9999,-9999,IV-B,123,124,93,0.482353,0.486275,0.364706
1246,11600,18,11600_18,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian,67,-9999,113,42,63,-9999,37,III-A,49,165,167,0.192157,0.647059,0.654902
1247,10060,29,10060,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,Sparse,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,78,78,78,0.305882,0.305882,0.305882
1248,10070,29,10070,Western Great Plains Sparsely Vegetated Systems,Sparse,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,255,235,190,1,0.921569,0.745098
1249,10110,29,10110_20_29,Rocky Mountain Aspen Forest and Woodland,Hardwood,121,588,-9999,100,83,17,-9999,IV-A,255,255,115,1,1,0.45098
1250,10480,29,10480_29,Northwestern Great Plains Highland White Spruce Woodland,Conifer,270,119,45,29,11,24,65,I-C,0,115,76,0,0.45098,0.298039
1251,10490,29,10490_19_20_21_23_28_29,Rocky Mountain Foothill Limber Pine-Juniper Woodland,Conifer,385,-9999,-9999,385,100,-9999,-9999,V-A,102,205,171,0.4,0.803922,0.670588
1252,10510,29,10510_29,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,Conifer,94,77,14,11,11,14,75,I-B,190,210,255,0.745098,0.823529,1
1253,10540,29,10540_29,Southern Rocky Mountain Ponderosa Pine Woodland,Conifer,303,265,20,18,6,7,87,I-C,168,56,0,0.658824,0.219608,0
1254,10550,29,10550_29,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Conifer,113,-9999,-9999,113,100,-9999,-9999,IV-B,211,255,190,0.827451,1,0.745098
1255,10560,29,10560_29,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Conifer,349,1073,-9999,263,75,25,-9999,V-A,56,168,0,0.219608,0.658824,0
1256,10570,29,10570_29,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,Conifer,499,-9999,999,333,67,-9999,33,V-A,227,223,162,0.890196,0.87451,0.635294
1257,10610,29,10610_20_29,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Hardwood-Conifer,118,102,-9999,54,46,54,-9999,III-A,230,230,0,0.901961,0.901961,0
1258,10620,29,10620_10_19_21_29_31,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,Shrubland,286,151,232,69,24,46,30,III-A,191,19,230,0.74902,0.07451,0.901961
1259,10660,29,10660_29,Inter-Mountain Basins Mat Saltbush Shrubland,Shrubland,440,-9999,-9999,440,100,-9999,-9999,V-A,11,190,127,0.043137,0.745098,0.498039
1260,10720,29,10720_22_29,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,Shrubland,331,-9999,-9999,331,100,-9999,-9999,V-A,132,140,200,0.517647,0.54902,0.784314
1261,10850,29,10850_29_30,Northwestern Great Plains Shrubland,Shrubland,15,-9999,-9999,15,100,-9999,-9999,II-B,168,0,132,0.658824,0,0.517647
1262,10860,29,10860_29,Rocky Mountain Lower Montane-Foothill Shrubland,Shrubland,106,-9999,-9999,106,100,-9999,-9999,IV-B,137,68,101,0.537255,0.266667,0.396078
1263,11060,29,11060_20_21_29,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,Shrubland,79,-9999,-9999,79,100,-9999,-9999,IV-A,137,68,80,0.537255,0.266667,0.313725
1264,11170,29,11170_29,Southern Rocky Mountain Ponderosa Pine Savanna,Conifer,382,-9999,16,15,4,-9999,96,I-B,255,85,0,1,0.333333,0
1265,11250,29,11250_20_29_30_31_33,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland,92,-9999,-9999,92,100,-9999,-9999,IV-A,255,115,223,1,0.45098,0.87451
1266,11260,29,11260_20_29_33,Inter-Mountain Basins Montane Sagebrush Steppe,Shrubland,50,-9999,-9999,50,100,-9999,-9999,IV-A,230,0,169,0.901961,0,0.662745
1267,11390,29,11390_29,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,Grassland,35,-9999,-9999,35,100,-9999,-9999,II-C,171,205,102,0.670588,0.803922,0.4
1268,11400,29,11400_29,Northern Rocky Mountain Subalpine-Upper Montane Grassland,Grassland,79,-9999,-9999,79,100,-9999,-9999,IV-A,167,205,195,0.654902,0.803922,0.764706
1269,11410,29,11410_29_30,Northwestern Great Plains Mixedgrass Prairie,Grassland,13,-9999,-9999,13,100,-9999,-9999,II-B,215,255,232,0.843137,1,0.909804
1270,11450,29,11450_29,Rocky Mountain Subalpine-Montane Mesic Meadow,Grassland,84,-9999,-9999,84,100,-9999,-9999,IV-A,0,197,255,0,0.772549,1
1271,11480,29,11480_20_29_30,Western Great Plains Sand Prairie,Grassland,22,-9999,-9999,22,100,-9999,-9999,II-C,245,218,169,0.960784,0.854902,0.662745
1272,11490,29,11490_29,Western Great Plains Shortgrass Prairie,Grassland,21,-9999,-9999,21,100,-9999,-9999,II-C,205,205,102,0.803922,0.803922,0.4
1273,11530,29,11530_20_22_29_30,Inter-Mountain Basins Greasewood Flat,Shrubland,207,-9999,-9999,207,100,-9999,-9999,V-A,225,225,225,0.882353,0.882353,0.882353
1274,11590,29,11590_29,Rocky Mountain Montane Riparian Systems,Riparian,99,117,-9999,54,54,46,-9999,III-A,123,124,93,0.482353,0.486275,0.364706
1275,11600,29,11600_20_29,Rocky Mountain Subalpine/Upper Montane Riparian Systems,Riparian,304,301,-9999,151,50,50,-9999,III-B,49,165,167,0.192157,0.647059,0.654902
1276,11620,29,11620_29_30,Western Great Plains Floodplain Systems,Riparian,111,148,259,51,46,34,20,III-A,102,153,205,0.4,0.6,0.803922
1277,11660,29,11660_29,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,Conifer,210,109,24,18,9,17,74,I-C,214,112,0,0.839216,0.439216,0
1278,11791,29,11791_29_30,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna-Low Elevation Woodland,Conifer,307,263,20,18,6,7,87,I-C,189,106,64,0.741176,0.415686,0.25098
1279,11792,29,11792_29_30,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna-Savanna,Conifer,387,-9999,15,15,4,-9999,96,I-B,255,175,135,1,0.686275,0.529412
1280,13850,29,13850_29_30,Western Great Plains Wooded Draw and Ravine,Shrubland,72,38,80,19,26,50,24,I-C,168,168,0,0.658824,0.658824,0
1281,10070,30,10070,Western Great Plains Sparsely Vegetated Systems,Sparse,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,255,235,190,1,0.921569,0.745098
1282,10850,30,10850_29_30,Northwestern Great Plains Shrubland,Shrubland,15,-9999,-9999,15,100,-9999,-9999,II-B,168,0,132,0.658824,0,0.517647
1283,11250,30,11250_20_29_30_31_33,Inter-Mountain Basins Big Sagebrush Steppe,Shrubland,92,-9999,-9999,92,100,-9999,-9999,IV-A,255,115,223,1,0.45098,0.87451
1284,11410,30,11410_29_30,Northwestern Great Plains Mixedgrass Prairie,Grassland,13,-9999,-9999,13,100,-9999,-9999,II-B,215,255,232,0.843137,1,0.909804
1285,11480,30,11480_20_29_30,Western Great Plains Sand Prairie,Grassland,22,-9999,-9999,22,100,-9999,-9999,II-C,245,218,169,0.960784,0.854902,0.662745
1286,11530,30,11530_20_22_29_30,Inter-Mountain Basins Greasewood Flat,Shrubland,207,-9999,-9999,207,100,-9999,-9999,V-A,225,225,225,0.882353,0.882353,0.882353
1287,11620,30,11620_29_30,Western Great Plains Floodplain Systems,Riparian,111,148,259,51,46,34,20,III-A,102,153,205,0.4,0.6,0.803922
1288,11791,30,11791_29_30,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna-Low Elevation Woodland,Conifer,307,263,20,18,6,7,87,I-C,189,106,64,0.741176,0.415686,0.25098
1289,11792,30,11792_29_30,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna-Savanna,Conifer,387,-9999,15,15,4,-9999,96,I-B,255,175,135,1,0.686275,0.529412
1290,13850,30,13850_29_30,Western Great Plains Wooded Draw and Ravine,Shrubland,72,38,80,19,26,50,24,I-C,168,168,0,0.658824,0.658824,0
1291,14820,30,14820_30,Great Plains Prairie Pothole,Grassland,50,-9999,-9999,50,100,-9999,-9999,IV-A,156,100,163,0.611765,0.392157,0.639216
1292,14950,30,14950_30,Western Great Plains Depressional Wetland Systems,Riparian,50,-9999,-9999,50,100,-9999,-9999,IV-A,104,0,156,0.407843,0,0.611765
1293,13300,55,13300_46_48_54_55_56_99,Southern Coastal Plain Dry Upland Hardwood Forest,Hardwood,197,98,8,7,4,7,89,I-B,245,231,186,0.960784,0.905882,0.729412
1294,13350,55,13350_55_58_60,Atlantic Coastal Plain Dry and Dry-Mesic Oak Forest,Hardwood,198,98,8,7,4,7,89,I-B,230,205,156,0.901961,0.803922,0.611765
1295,13430,55,13430_54_55,Atlantic Coastal Plain Mesic Hardwood Forest,Hardwood,394,159,52,36,9,22,69,III-A,168,112,0,0.658824,0.439216,0
1296,13460,55,13460_54_55_58,Atlantic Coastal Plain Fall-line Sandhills Longleaf Pine Woodland,Conifer,132,369,4,4,3,1,96,I-A,78,156,26,0.305882,0.611765,0.101961
1297,13470,55,13470_55_58_60,Atlantic Coastal Plain Upland Longleaf Pine Woodland,Conifer,131,376,4,4,3,1,96,I-A,135,186,24,0.529412,0.729412,0.094118
1298,13490,55,13490_46_48_54_55_99,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland,Conifer,116,766,3,3,3,1,96,I-A,152,176,0,0.596078,0.690196,0
1299,13560,55,13560_55_56_99,Florida Longleaf Pine Sandhill,Conifer,190,14720,3,3,1,1,98,I-A,76,186,10,0.298039,0.729412,0.039216
1300,13570,55,13570_46_47_55_58_99,Southern Coastal Plain Mesic Slope Forest,Hardwood,402,159,52,35,9,22,69,I-C,191,151,71,0.74902,0.592157,0.278431
1301,13800,55,13800_55_99,East Gulf Coastal Plain Maritime Forest,Hardwood-Conifer,119,1658,36,27,23,2,75,I-C,214,130,255,0.839216,0.509804,1
